household_index,evaluation_windows,mae_kwh,seasonal_naive_mae_kwh,beats_seasonal_naive,central_80_coverage_percent,central_80_width_kwh
1349,23,0.026181881909893043,0.029005434762254572,1,85.14492753623189,0.08293996179017468
1353,24,0.11811944007058628,0.16737326446066922,1,73.09027777777779,0.3198595373994774
1354,24,0.1507337131188251,0.19343923536103425,1,90.97222222222221,0.5240015430738114
1355,24,0.0722227363795456,0.11538194452360687,1,83.15972222222221,0.26357820914644337
1357,24,0.3755347725366139,0.5044409706671205,1,81.77083333333334,1.176246353580306
1373,24,0.4111119157945116,0.5574166674373878,1,81.07638888888889,1.3662266483944323
1378,24,0.2607775516258294,0.3799947925274157,1,79.86111111111111,0.875043755914602
1379,20,0.14843443535113085,0.1608979160664603,1,78.125,0.21144668464548885
1380,24,0.11171145439018598,0.1546805552174596,1,77.08333333333334,0.3208475931961503
1384,24,0.0821153575541555,0.10041666628482442,1,78.99305555555556,0.23775642639439967
1387,24,0.09865612756564385,0.13149479236583123,1,80.72916666666666,0.33459430366444093
1388,24,0.2500369353607918,0.31678125187237227,1,81.42361111111111,0.7668757368810475
1389,24,0.3572652153024036,0.44586457938162816,1,80.38194444444444,0.9842005682746984
1392,24,0.08446280793092835,0.12697048575500958,1,80.90277777777779,0.2658607468345306
1393,24,0.11027594122828709,0.16079340337051284,1,82.63888888888889,0.34578208151894313
1395,24,0.25731415926970336,0.3964184017192262,1,75.69444444444444,0.7847606206519736
1400,24,0.09243413332862677,0.13419791688728663,1,77.25694444444444,0.29450888455741936
1402,24,5.4991886587332476e-05,3.4722223871439282e-06,0,99.65277777777779,0.0007333073563826373
1407,24,0.13340907528375587,0.17701909682040828,1,83.15972222222221,0.33173973807909835
1413,24,0.17970941909071472,0.24847048559846976,1,85.41666666666666,0.6107103117586424
1415,24,0.36212469572718775,0.48621007207677597,1,83.33333333333334,1.1772476767914162
1419,24,0.14761865945507047,0.23046527535512318,1,74.30555555555556,0.37132199946790934
1422,24,0.024220687838856572,0.03205729170339408,1,82.46527777777779,0.07873532974432844
1426,24,0.12404420291487542,0.19884548527706,1,82.98611111111111,0.3477970018931147
1429,24,0.1929366182691107,0.2814218762796372,1,82.46527777777779,0.6320895616275569
