household_index,evaluation_windows,mae_kwh,seasonal_naive_mae_kwh,beats_seasonal_naive,central_80_coverage_percent,central_80_width_kwh
340,24,0.4534280229284103,0.5565761427897664,1,78.19940476190477,1.3990408786469035
341,24,0.19774254680230532,0.27614682394408785,1,74.23115079365078,0.5425739908509607
343,24,0.014237522372573112,0.01762599198033087,1,74.52876984126983,0.045985603389064114
348,24,0.08912571431978399,0.1234538693808847,1,77.30654761904762,0.31940603110429255
351,24,0.17167779148486073,0.17805381932403036,1,74.90079365079364,0.5203150459380436
353,24,0.27549790431530996,0.4035071930293703,1,77.97619047619048,0.8312259766177111
356,24,0.3488763431234965,0.4718373034127234,1,71.23015873015873,1.0117257653425138
357,24,0.11291949314874641,0.141680307215124,1,79.58829365079364,0.3878026773325271
359,24,0.4299446162989452,0.579266119748354,1,73.04067460317461,1.2491967981415135
362,24,0.34835428767468013,0.45947023955661626,1,77.52976190476191,1.1017503080712188
372,24,0.14978588393118808,0.19462648922917508,1,89.23611111111111,0.5086805732987288
375,24,0.09258479267425303,0.13047370977149095,1,76.26488095238095,0.2694612901088678
377,24,0.18817498896821652,0.25292633971594836,1,74.75198412698413,0.6390492451813309
385,24,0.08485754277642137,0.1156192959105182,1,83.55654761904762,0.2605309721714418
398,24,0.6262196556421086,0.8723030746581831,1,79.31547619047619,1.9461418327668474
406,24,0.09537597508206667,0.13058928454790028,1,85.04464285714286,0.31486249730427057
409,24,0.12506454354031973,0.14620461282948594,1,90.37698412698413,0.4107130567750169
413,24,0.3079287601220939,0.4128174602113191,1,79.14186507936508,0.9684588251310209
415,24,0.5665746181242405,0.7541557559041336,1,74.57837301587301,1.5754538785503616
429,24,0.09709753620526976,0.13072247016021893,1,80.10912698412699,0.3170491287499548
431,24,0.14771507908811882,0.19032440334188913,1,79.76190476190477,0.47378111298802117
435,24,0.042540101267929585,0.05367633937913481,1,73.88392857142857,0.13013245946809
442,24,0.16191408624096462,0.21165972261593516,1,78.27380952380952,0.5250674623862973
444,24,0.07457993505522609,0.09814384924839177,1,81.84523809523809,0.21091002763973343
446,24,0.3090068029705435,0.39414583278139903,1,75.54563492063492,0.7641927609959293
448,24,0.10511664039499703,0.13678348228512777,1,81.37400793650794,0.36189066543288173
453,24,0.12213951946487503,0.1626850207121895,1,77.30654761904762,0.4062383300366087
458,24,0.12005493880179341,0.13481448424817433,1,83.11011904761905,0.37416206592220874
461,24,0.021234240170174633,0.03145833326885218,1,76.24007936507937,0.08967905428116432
465,20,0.19620257676856237,0.26589166794437913,1,82.29166666666666,0.5333932898051682
472,24,0.11572558005314527,0.154042410655945,1,81.57242063492063,0.36473092616402675
473,24,0.18751694707547328,0.2426140883804432,1,82.46527777777779,0.6691511930853483
474,24,0.0923006041049366,0.1334766866121855,1,77.65376984126983,0.2782437136832861
481,24,0.04491860048368662,0.06383432508982156,1,79.96031746031747,0.1473075884120864
484,24,0.13630357904300566,0.19817088314679465,1,80.95238095238095,0.4329675681711662
492,24,0.1096841831010626,0.16335292620166753,1,78.91865079365078,0.3141235582482454
493,24,0.04106095559074588,0.044606398589657766,1,82.91170634920636,0.15054613600174585
505,24,0.38048041540951955,0.49139037780049777,1,74.55357142857143,1.1374374815070676
514,24,0.06957488879746211,0.0946277281914335,1,79.21626984126983,0.22047002040337593
520,24,0.04550614628833645,0.06528794658758368,1,81.52281746031747,0.14995172976734236
525,24,0.06059541454767838,0.08194345243077444,1,81.42361111111111,0.216101197215418
537,24,0.14315050370466437,0.19855828462205533,1,77.72817460317461,0.47931304129047525
538,24,0.6990492783527497,0.883384670512492,1,78.57142857142857,2.1170122196070023
548,24,0.22150046964238826,0.2881463287367729,1,69.51884920634922,0.634585789545247
554,24,0.08470210116282696,0.10877132974934602,1,86.43353174603175,0.2749615952294941
556,24,0.09791626632010328,0.15013070428644174,1,78.3234126984127,0.30733860804263263
557,24,0.16251323751122174,0.1982509926597159,1,64.11210317460318,0.43100213734728715
558,24,0.09292483420133413,0.11412400860960285,1,78.39781746031747,0.27650316128514646
560,24,0.11232428920883981,0.16056200365872225,1,80.10912698412699,0.35479383285172167
569,24,0.48265717423517285,0.5769303070828466,1,79.6875,1.5011158627975318
573,24,1.4713489136525564,2.3742224641351237,1,73.51190476190477,1.5564531637355685
578,24,0.08750675262657866,0.11320287748406242,1,84.05257936507937,0.28964220085329123
580,24,0.22540660133577942,0.3018323424852468,1,76.90972222222221,0.7497625695689331
591,24,0.19839350111405588,0.2587090764298207,1,77.08333333333334,0.5830242201050241
593,24,0.14821040423749576,0.19935714314499545,1,78.22420634920636,0.44255600932113354
604,24,0.3915006059318012,0.4800602658725684,1,77.45535714285714,1.2862211349937651
609,24,0.1492314037334706,0.19452926488352998,1,80.50595238095238,0.42900262520988547
